Date,Term,Value
2013-08-12,425,0.006566585624101859
2013-08-12,456,0.006649859443997887
2013-08-12,486,0.006732698408457756
2013-08-12,516,0.006818802121065162
2013-08-12,547,0.006912063025958352
2013-08-12,577,0.007007048222164188
2013-08-12,607,0.007106812973265973
2013-08-12,638,0.00721492405921896
2013-08-12,668,0.007324406275066428
2013-08-12,698,0.007438667185443445
2013-08-12,730,0.0075658124500045665
2013-08-12,1095,0.00954304827406164
2013-08-12,1460,0.012496253676119895
2013-08-12,1825,0.015533827510573426
2013-08-12,2190,0.018252529725072922
2013-08-12,2555,0.02070869164750297
2013-08-12,2920,0.022882129631199295
2013-08-12,3285,0.024738402645777813
2013-08-12,3650,0.026296916766672035
2013-08-12,4380,0.028828224307139685
2013-08-12,5475,0.03126240161319437
2013-08-12,7300,0.033411230915535654
2013-08-12,9125,0.03427232059274837
2013-08-12,10950,0.034416665033947164
2013-08-12,14600,0.033965297644890265
2013-08-12,18250,0.03348682699959514
2013-08-13,0,0.0055136343767282206
2013-08-13,1,0.005513435070940469
2013-08-13,2,0.005512836356732267
2013-08-13,7,0.005518098245145379
2013-08-13,14,0.005541363593138044
2013-08-13,30,0.0055652092173732225
2013-08-13,61,0.0056141579504550045
2013-08-13,91,0.005674173198806452
2013-08-13,122,0.00575054454094341
2013-08-13,152,0.005838588235834917
2013-08-13,182,0.005940616394082188
2013-08-13,213,0.006060772870440212
2013-08-13,243,0.006188783894575191
2013-08-13,273,0.006314655615233403
2013-08-13,304,0.006425684091338584
2013-08-13,335,0.006534813775286541
2013-08-13,365,0.006641506306636872
2013-08-13,395,0.006758373254740943
2013-08-13,425,0.006881471311488512
2013-08-13,456,0.007008656253103767
2013-08-13,486,0.007126952953992799
2013-08-13,516,0.007236951278373088
2013-08-13,547,0.007338966904958081
2013-08-13,577,0.007425449529187536
2013-08-13,607,0.007505083888336935
2013-08-13,638,0.007586474175786432
2013-08-13,668,0.007669359007920888
2013-08-13,698,0.007760353362080243
2013-08-13,730,0.00787011164794576
2013-08-13,1095,0.01001570038644635
2013-08-13,1460,0.013098891514105364
2013-08-13,1825,0.016234607588595486
2013-08-13,2190,0.019028087635655843
2013-08-13,2555,0.02151710586485741
2013-08-13,2920,0.02371891587399738
2013-08-13,3285,0.025616994125089585
2013-08-13,3650,0.02721419824767881
2013-08-13,4380,0.02967295178332554
2013-08-13,5475,0.03202573830457417
2013-08-13,7300,0.03401037719486323
2013-08-13,9125,0.03475290395402711
2013-08-13,10950,0.03479643149385334
2013-08-13,14600,0.03444064457323689
2013-08-13,18250,0.034010570202108646
2013-08-14,0,0.0055136343767282206
2013-08-14,1,0.005513435070940469
2013-08-14,2,0.005512836356732267
2013-08-14,7,0.005518098245145379
2013-08-14,14,0.005541363593138044
2013-08-14,30,0.0055652092173732225
2013-08-14,61,0.0056141579504550045
2013-08-14,91,0.005674173198806452
2013-08-14,122,0.00575054454094341
2013-08-14,152,0.005838588235834917
2013-08-14,182,0.005940616394082188
2013-08-14,213,0.006060772870440212
2013-08-14,243,0.006188783894575191
2013-08-14,273,0.006314655615233403
2013-08-14,304,0.006425684091338584
2013-08-14,335,0.006534813775286541
2013-08-14,365,0.006641506306636872
2013-08-14,395,0.006758373254740943
2013-08-14,425,0.006881471311488512
2013-08-14,456,0.007008656253103767
2013-08-14,486,0.007126952953992799
2013-08-14,516,0.007236951278373088
2013-08-14,547,0.007338966904958081
2013-08-14,577,0.007425449529187536
2013-08-14,607,0.007505083888336935
2013-08-14,638,0.007586474175786432
2013-08-14,668,0.007669359007920888
2013-08-14,698,0.007760353362080243
2013-08-14,730,0.00787011164794576
2013-08-14,1095,0.01001570038644635
2013-08-14,1460,0.013098891514105364
2013-08-14,1825,0.016234607588595486
2013-08-14,2190,0.019028087635655843
2013-08-14,2555,0.02151710586485741
2013-08-14,2920,0.02371891587399738
2013-08-14,3285,0.025616994125089585
2013-08-14,3650,0.02721419824767881
2013-08-14,4380,0.02967295178332554
2013-08-14,5475,0.03202573830457417
2013-08-14,7300,0.03401037719486323
2013-08-14,9125,0.03475290395402711
2013-08-14,10950,0.03479643149385334
2013-08-14,14600,0.03444064457323689
2013-08-14,18250,0.034010570202108646
2013-08-15,0,0.0052083303806700195
2013-08-15,1,0.005208436686655405
2013-08-15,2,0.0052087560281225825
2013-08-15,7,0.00521559789251879
2013-08-15,14,0.005249530891907531
2013-08-15,30,0.005305907446171088
2013-08-15,61,0.005391667704790763
2013-08-15,91,0.005484101255210675
2013-08-15,122,0.005595097963548328
2013-08-15,152,0.0057185788476265915
2013-08-15,182,0.005858217825319226
2013-08-15,213,0.006019646523535006
2013-08-15,243,0.00617664495303469
2013-08-15,273,0.0062906148088009844
2013-08-15,304,0.00641168121730156
2013-08-15,335,0.006542284105534611
2013-08-15,365,0.006670213087052943
2013-08-15,395,0.0068012785456114
2013-08-15,425,0.00693630090138653
2013-08-15,456,0.007079937588100681
2013-08-15,486,0.007222889749922521
2013-08-15,516,0.007369702017939818
2013-08-15,547,0.007525443633880508
2013-08-15,577,0.007680126818366559
2013-08-15,607,0.007839146231561131
2013-08-15,638,0.008008527210485573
2013-08-15,668,0.00817774259845263
2013-08-15,698,0.008352495206042573
2013-08-15,730,0.0085453030808427
2013-08-15,1095,0.011242687325576529
2013-08-15,1460,0.014649275133792153
2013-08-15,1825,0.01795096430942012
2013-08-15,2190,0.0208316297802036
2013-08-15,2555,0.023290095651965964
2013-08-15,2920,0.0254154681205779
2013-08-15,3285,0.02725287182629486
2013-08-15,3650,0.028737397970362382
2013-08-15,4380,0.031109237384432692
2013-08-15,5475,0.03333344921336527
2013-08-15,7300,0.035103670135749075
2013-08-15,9125,0.03564403459397886
2013-08-15,10950,0.035496577789792406
2013-08-15,14600,0.0349118534662325
2013-08-15,18250,0.03436502361923329
2013-08-16,0,0.005255857504686495
2013-08-16,1,0.005255997828105588
2013-08-16,2,0.005256419359144692
2013-08-16,7,0.005262622191964268
2013-08-16,14,0.005287077247022199
2013-08-16,30,0.005343550780932319
2013-08-16,61,0.0054217380909165344
2013-08-16,91,0.005503486357809047
2013-08-16,122,0.005601076946998361
2013-08-16,152,0.005709504333023922
2013-08-16,182,0.005832112825309231
2013-08-16,213,0.005973897277821291
2013-08-16,243,0.006109440362351377
2013-08-16,273,0.00620576041651246
2013-08-16,304,0.006323945553009562
2013-08-16,335,0.006451491431637455
2013-08-16,365,0.006581013536961168
2013-08-16,395,0.006711814581944242
2013-08-16,425,0.0068441248821396695
2013-08-16,456,0.006984402404398184
2013-08-16,486,0.007125030140286175
2013-08-16,516,0.007271532348460847
2013-08-16,547,0.007429970233373539
2013-08-16,577,0.007590608717925253
2013-08-16,607,0.007757751673634924
2013-08-16,638,0.00793630566815887
2013-08-16,668,0.008113963035206031
2013-08-16,698,0.008295763093491915
2013-08-16,730,0.008493655605573195
2013-08-16,1095,0.01115824842264694
2013-08-16,1460,0.014596939217926966
2013-08-16,1825,0.017903453757419825
2013-08-16,2190,0.020736592148681413
2013-08-16,2555,0.02319332728825211
2013-08-16,2920,0.02530125781311669
2013-08-16,3285,0.027114464695717804
2013-08-16,3650,0.028555440706799846
2013-08-16,4380,0.030886311670920655
2013-08-16,5475,0.033111389390972884
2013-08-16,7300,0.034898306267542714
2013-08-16,9125,0.03539446070107263
2013-08-16,10950,0.03519434123768083
2013-08-16,14600,0.03458319660159478
2013-08-16,18250,0.034021759220791675
2013-08-19,0,0.005294937787507886
2013-08-19,1,0.005295025639409764
2013-08-19,2,0.005295289550434995
2013-08-19,7,0.00533648030418308
2013-08-19,14,0.005427355125370895
2013-08-19,30,0.00550197319758556
2013-08-19,61,0.0055477085905921665
2013-08-19,91,0.0055943791130766045
2013-08-19,122,0.005663129360518903
2013-08-19,152,0.0057529307712375286
2013-08-19,182,0.005866742803979208
2013-08-19,213,0.006010076557004035
2013-08-19,243,0.0061578444274029915
2013-08-19,273,0.00626782461653001
2013-08-19,304,0.00637265781858999
2013-08-19,335,0.006506900806340261
2013-08-19,365,0.006639467342200026
2013-08-19,395,0.0067801485476866475
2013-08-19,425,0.006928704186993452
2013-08-19,456,0.007086610032246671
2013-08-19,486,0.0072408628483159885
2013-08-19,516,0.007394412613514134
2013-08-19,547,0.00755061155578952
2013-08-19,577,0.007698743974489461
2013-08-19,607,0.00784660052898297
2013-08-19,638,0.008002405425970601
2013-08-19,668,0.008158729640759416
2013-08-19,698,0.008322640904279692
2013-08-19,730,0.00850781828422915
2013-08-19,1095,0.011268721139114162
2013-08-19,1460,0.014672392561177678
2013-08-19,1825,0.018060929461394228
2013-08-19,2190,0.020946777233273754
2013-08-19,2555,0.023451260007673745
2013-08-19,2920,0.025579684301228096
2013-08-19,3285,0.02741131116523187
2013-08-19,3650,0.02886616956362023
2013-08-19,4380,0.03119935934001656
2013-08-19,5475,0.0333719846415216
2013-08-19,7300,0.035013361054346395
2013-08-19,9125,0.03539997736144087
2013-08-19,10950,0.03519437567303307
2013-08-19,14600,0.034534800852880264
2013-08-19,18250,0.0340137801318687
2013-08-20,0,0.005309035540769849
2013-08-20,1,0.005308814827978407
2013-08-20,2,0.005308151803246538
2013-08-20,7,0.005317979446513329
2013-08-20,14,0.005356154845106135
2013-08-20,30,0.005396332466978731
2013-08-20,61,0.0054653267136724444
2013-08-20,91,0.00553984025375762
2013-08-20,122,0.0056275001135536774
2013-08-20,152,0.005723153257720774
2013-08-20,182,0.005829615669262388
2013-08-20,213,0.005951056541218855
2013-08-20,243,0.006070113637931363
2013-08-20,273,0.006163756913193045
2013-08-20,304,0.006256961689351521
2013-08-20,335,0.006379296561821527
2013-08-20,365,0.0064967201724380145
2013-08-20,395,0.006609560861924659
2013-08-20,425,0.006723181986674065
2013-08-20,456,0.006845797474510133
2013-08-20,486,0.0069726852033702574
2013-08-20,516,0.007110066470157039
2013-08-20,547,0.007265010828635016
2013-08-20,577,0.007428357881516335
2013-08-20,607,0.007602444407628625
2013-08-20,638,0.007790561243692153
2013-08-20,668,0.007978150690733639
2013-08-20,698,0.008169221589283068
2013-08-20,730,0.008375043812438402
2013-08-20,1095,0.011019244734232379
2013-08-20,1460,0.014440154947193381
2013-08-20,1825,0.01776873678511676
2013-08-20,2190,0.02064063387261416
2013-08-20,2555,0.0231720521886748
2013-08-20,2920,0.025328643482096454
2013-08-20,3285,0.02713138220737862
2013-08-20,3650,0.028660703482136434
2013-08-20,4380,0.030968097207318447
2013-08-20,5475,0.03315684429835921
2013-08-20,7300,0.03482921350178929
2013-08-20,9125,0.035288218062961015
2013-08-20,10950,0.035119506744799966
2013-08-20,14600,0.03449829438976791
2013-08-20,18250,0.03396799713477423
2013-08-21,0,0.005309035540769849
2013-08-21,1,0.005308814827978407
2013-08-21,2,0.005308151803246538
2013-08-21,7,0.005317979446513329
2013-08-21,14,0.005356154845106135
2013-08-21,30,0.005396332466978731
2013-08-21,61,0.0054653267136724444
2013-08-21,91,0.00553984025375762
2013-08-21,122,0.0056275001135536774
2013-08-21,152,0.005723153257720774
2013-08-21,182,0.005829615669262388
2013-08-21,213,0.005951056541218855
2013-08-21,243,0.006070113637931363
2013-08-21,273,0.006163756913193045
2013-08-21,304,0.006256961689351521
2013-08-21,335,0.006379296561821527
2013-08-21,365,0.0064967201724380145
2013-08-21,395,0.006609560861924659
2013-08-21,425,0.006723181986674065
2013-08-21,456,0.006845797474510133
2013-08-21,486,0.0069726852033702574
2013-08-21,516,0.007110066470157039
2013-08-21,547,0.007265010828635016
2013-08-21,577,0.007428357881516335
2013-08-21,607,0.007602444407628625
2013-08-21,638,0.007790561243692153
2013-08-21,668,0.007978150690733639
2013-08-21,698,0.008169221589283068
2013-08-21,730,0.008375043812438402
2013-08-21,1095,0.011019244734232379
2013-08-21,1460,0.014440154947193381
2013-08-21,1825,0.01776873678511676
2013-08-21,2190,0.02064063387261416
2013-08-21,2555,0.0231720521886748
2013-08-21,2920,0.025328643482096454
2013-08-21,3285,0.02713138220737862
2013-08-21,3650,0.028660703482136434
2013-08-21,4380,0.030968097207318447
2013-08-21,5475,0.03315684429835921
2013-08-21,7300,0.03482921350178929
2013-08-21,9125,0.035288218062961015
2013-08-21,10950,0.035119506744799966
2013-08-21,14600,0.03449829438976791
2013-08-21,18250,0.03396799713477423
2013-08-22,0,0.005449115417502123
2013-08-22,1,0.005448844040078366
2013-08-22,2,0.005448028823923741
2013-08-22,7,0.005439975731925204
2013-08-22,14,0.005455630967228391
2013-08-22,30,0.0054819969860015975
2013-08-22,61,0.0055345965992868555
2013-08-22,91,0.005596809176030331
2013-08-22,122,0.005674106859330367
2013-08-22,152,0.005761752959893107
2013-08-22,182,0.005862112931214663
2013-08-22,213,0.005979211892041683
2013-08-22,243,0.006100440017578443
2013-08-22,273,0.006209266213563671
2013-08-22,304,0.006312711661914813
2013-08-22,335,0.006437070668329238
2013-08-22,365,0.006552568745587397
2013-08-22,395,0.006671231949070653
2013-08-22,425,0.006797145682441799
2013-08-22,456,0.006934441857008735
2013-08-22,486,0.0070739463957217195
2013-08-22,516,0.007219741270752418
2013-08-22,547,0.007376809951123819
2013-08-22,577,0.007534891593679833
2013-08-22,607,0.007698962998382316
2013-08-22,638,0.007874842613009086
2013-08-22,668,0.008051220307597503
2013-08-22,698,0.008233698481421695
2013-08-22,730,0.008435093782525766
2013-08-22,1095,0.011214639524436713
2013-08-22,1460,0.014666983445351781
2013-08-22,1825,0.018042683762315978
2013-08-22,2190,0.02094824406410239
2013-08-22,2555,0.02346783629264149
2013-08-22,2920,0.02563096553554186
2013-08-22,3285,0.027446498127942923
2013-08-22,3650,0.028904049984579187
2013-08-22,4380,0.03119395681790555
2013-08-22,5475,0.03333736228572966
2013-08-22,7300,0.0348579281184038
2013-08-22,9125,0.03518814723005327
2013-08-22,10950,0.03495738177828917
2013-08-22,14600,0.03433835009456018
2013-08-22,18250,0.03375185138655907
2013-08-23,0,0.005457986891770904
2013-08-23,1,0.00545771485065785
2013-08-23,2,0.0054568976405941425
2013-08-23,7,0.005448805115558052
2013-08-23,14,0.005467222036775719
2013-08-23,30,0.005497145228102905
2013-08-23,61,0.0055438567077099165
2013-08-23,91,0.005600935408450719
2013-08-23,122,0.005676003348247182
2013-08-23,152,0.005764938519973358
2013-08-23,182,0.005870133161499557
2013-08-23,213,0.005996022463273193
2013-08-23,243,0.006125159994893119
2013-08-23,273,0.0062369863258563574
2013-08-23,304,0.006359967350415554
2013-08-23,335,0.00649293183225203
2013-08-23,365,0.006624008967920552
2013-08-23,395,0.006756128462658751
2013-08-23,425,0.006891337408619222
2013-08-23,456,0.0070365665760599265
2013-08-23,486,0.007184094596688421
2013-08-23,516,0.007339732857593872
2013-08-23,547,0.0075100923290109395
2013-08-23,577,0.007684694206683525
2013-08-23,607,0.007867773643707242
2013-08-23,638,0.008064350854671172
2013-08-23,668,0.008260545194445697
2013-08-23,698,0.008461625898152102
2013-08-23,730,0.008680595088619262
2013-08-23,1095,0.01154902080408801
2013-08-23,1460,0.015050295073827583
2013-08-23,1825,0.01836815369669848
2013-08-23,2190,0.02122564722439494
2013-08-23,2555,0.023684925991240117
2013-08-23,2920,0.025780893008925724
2013-08-23,3285,0.02756753724093506
2013-08-23,3650,0.02899217727002128
2013-08-23,4380,0.03124279576958877
2013-08-23,5475,0.033286236221097394
2013-08-23,7300,0.034711782605891785
2013-08-23,9125,0.03500610363707925
2013-08-23,10950,0.03468180642531458
2013-08-23,14600,0.034095272189735876
2013-08-23,18250,0.033599801700274545
2013-08-26,0,0.005457986891770904
2013-08-26,1,0.00545771485065785
2013-08-26,2,0.0054568976405941425
2013-08-26,7,0.005448805115558052
2013-08-26,14,0.005467222036775719
2013-08-26,30,0.005497145228102905
2013-08-26,61,0.0055438567077099165
2013-08-26,91,0.005600935408450719
2013-08-26,122,0.005676003348247182
2013-08-26,152,0.005764938519973358
2013-08-26,182,0.005870133161499557
2013-08-26,213,0.005996022463273193
2013-08-26,243,0.006125159994893119
2013-08-26,273,0.0062369863258563574
2013-08-26,304,0.006359967350415554
2013-08-26,335,0.00649293183225203
2013-08-26,365,0.006624008967920552
2013-08-26,395,0.006756128462658751
2013-08-26,425,0.006891337408619222
2013-08-26,456,0.0070365665760599265
2013-08-26,486,0.007184094596688421
2013-08-26,516,0.007339732857593872
2013-08-26,547,0.0075100923290109395
2013-08-26,577,0.007684694206683525
2013-08-26,607,0.007867773643707242
2013-08-26,638,0.008064350854671172
2013-08-26,668,0.008260545194445697
2013-08-26,698,0.008461625898152102
2013-08-26,730,0.008680595088619262
2013-08-26,1095,0.01154902080408801
2013-08-26,1460,0.015050295073827583
2013-08-26,1825,0.01836815369669848
2013-08-26,2190,0.02122564722439494
2013-08-26,2555,0.023684925991240117
2013-08-26,2920,0.025780893008925724
2013-08-26,3285,0.02756753724093506
2013-08-26,3650,0.02899217727002128
2013-08-26,4380,0.03124279576958877
2013-08-26,5475,0.033286236221097394
2013-08-26,7300,0.034711782605891785
2013-08-26,9125,0.03500610363707925
2013-08-26,10950,0.03468180642531458
2013-08-26,14600,0.034095272189735876
2013-08-26,18250,0.033599801700274545
2013-08-27,0,0.005531300289030815
2013-08-27,1,0.0055310982832477125
2013-08-27,2,0.005530491459090834
2013-08-27,7,0.005535499739058502
2013-08-27,14,0.005557010808234774
2013-08-27,30,0.005579582497002238
2013-08-27,61,0.005627931847286905
2013-08-27,91,0.005684496805261503
2013-08-27,122,0.0057535913989571275
2013-08-27,152,0.005830860505073257
2013-08-27,182,0.005918396256094262
2013-08-27,213,0.006019650653398274
2013-08-27,243,0.006126190591174461
2013-08-27,273,0.006232214011684941
2013-08-27,304,0.006337357594538478
2013-08-27,335,0.006455248506865124
2013-08-27,365,0.006560573255470891
2013-08-27,395,0.006674061515621632
2013-08-27,425,0.006797657480998607
2013-08-27,456,0.006932192776757153
2013-08-27,486,0.007066226410163543
2013-08-27,516,0.007201956177597464
2013-08-27,547,0.007342295073161554
2013-08-27,577,0.00747742686593723
2013-08-27,607,0.0076137959867469
2013-08-27,638,0.007758422856313306
2013-08-27,668,0.007903888445289633
2013-08-27,698,0.008056322330558282
2013-08-27,730,0.008228039380199866
2013-08-27,1095,0.010830400807703299
2013-08-27,1460,0.014157571435856877
2013-08-27,1825,0.017311850836126488
2013-08-27,2190,0.02009071154983581
2013-08-27,2555,0.022442944437754873
2013-08-27,2920,0.024487607472965543
2013-08-27,3285,0.026210937188684974
2013-08-27,3650,0.02763913754076652
2013-08-27,4380,0.0298993300506371
2013-08-27,5475,0.03202030143883803
2013-08-27,7300,0.033681397089193654
2013-08-27,9125,0.03419783426858107
2013-08-27,10950,0.03405717794736873
2013-08-27,14600,0.03345379587317132
2013-08-27,18250,0.032975660094276486
2013-08-28,0,0.00548927741369233
2013-08-28,1,0.005489139364268571
2013-08-28,2,0.005488724661593359
2013-08-28,7,0.005475376487259069
2013-08-28,14,0.005451462315249368
2013-08-28,30,0.0054744336830763116
2013-08-28,61,0.005526614064290994
2013-08-28,91,0.005587298870134959
2013-08-28,122,0.005660685770176459
2013-08-28,152,0.005742068845387337
2013-08-28,182,0.005833654989798727
2013-08-28,213,0.005939017146246821
2013-08-28,243,0.006046165981697521
2013-08-28,273,0.006139939056291067
2013-08-28,304,0.0062374612472562065
2013-08-28,335,0.006357561322655744
2013-08-28,365,0.0064667058846637916
2013-08-28,395,0.006578347507708609
2013-08-28,425,0.006697533111624396
2013-08-28,456,0.006829237159544121
2013-08-28,486,0.006965413292914602
2013-08-28,516,0.007110506407885082
2013-08-28,547,0.00727008072854986
2013-08-28,577,0.0074338853282541455
2013-08-28,607,0.007605988745900391
2013-08-28,638,0.007791393555618542
2013-08-28,668,0.007977223328363077
2013-08-28,698,0.008168610008637599
2013-08-28,730,0.008378191519945333
2013-08-28,1095,0.011144318280104102
2013-08-28,1460,0.014453326563011033
2013-08-28,1825,0.01758917870043143
2013-08-28,2190,0.02026385056368845
2013-08-28,2555,0.0226589574802706
2013-08-28,2920,0.024706990016077027
2013-08-28,3285,0.026472366633665426
2013-08-28,3650,0.027912797607217276
2013-08-28,4380,0.03022387387502845
2013-08-28,5475,0.03234638073561881
2013-08-28,7300,0.03421792867422708
2013-08-28,9125,0.034755821170278596
2013-08-28,10950,0.03475860425116335
2013-08-28,14600,0.03417743914533064
2013-08-28,18250,0.03376937633332768
2013-08-29,0,0.005570577908367577
2013-08-29,1,0.005570405100791432
2013-08-29,2,0.005569885989569581
2013-08-29,7,0.00556438788543863
2013-08-29,14,0.005571122536871981
2013-08-29,30,0.005584998301003489
2013-08-29,61,0.005618398047190755
2013-08-29,91,0.0056616714845174635
2013-08-29,122,0.005718084225006509
2013-08-29,152,0.0057840686640450506
2013-08-29,182,0.005861281534348364
2013-08-29,213,0.0059528749005637515
2013-08-29,243,0.006046818184595002
2013-08-29,273,0.006129770965571615
2013-08-29,304,0.006229087909158845
2013-08-29,335,0.00634954036418729
2013-08-29,365,0.006459186574142755
2013-08-29,395,0.006574633337499415
2013-08-29,425,0.006698442555989064
2013-08-29,456,0.006833129079281032
2013-08-29,486,0.006968524489925968
2013-08-29,516,0.007107777075306088
2013-08-29,547,0.007254814624927691
2013-08-29,577,0.007399879978675378
2013-08-29,607,0.007549084125877321
2013-08-29,638,0.007709233991918473
2013-08-29,668,0.007871284432119364
2013-08-29,698,0.008041332263341455
2013-08-29,730,0.00823250120840333
2013-08-29,1095,0.010995084828474349
2013-08-29,1460,0.014292582462338093
2013-08-29,1825,0.01742461986981692
2013-08-29,2190,0.0202014576601857
2013-08-29,2555,0.02256764989192404
2013-08-29,2920,0.024638662727374652
2013-08-29,3285,0.026402057602809514
2013-08-29,3650,0.02786895678256834
2013-08-29,4380,0.030119028834294962
2013-08-29,5475,0.032267171724525284
2013-08-29,7300,0.033962113239430575
2013-08-29,9125,0.03445851717072311
2013-08-29,10950,0.034362753704763195
2013-08-29,14600,0.03387602863874845
2013-08-29,18250,0.033468575584027535
2013-08-30,0,0.005536160094453019
2013-08-30,1,0.005535888473746152
2013-08-30,2,0.00553507252622749
2013-08-30,7,0.00552701369376152
2013-08-30,14,0.005544036066531359
2013-08-30,30,0.0055677993425804866
2013-08-30,61,0.005603046418408892
2013-08-30,91,0.0056480153947481735
2013-08-30,122,0.005709263638703445
2013-08-30,152,0.005783512119097075
2013-08-30,182,0.0058727127706520435
2013-08-30,213,0.005980694365915811
2013-08-30,243,0.006092892148053789
2013-08-30,273,0.006189040902606358
2013-08-30,304,0.00628752485564264
2013-08-30,335,0.00640984450915611
2013-08-30,365,0.006523794167513989
2013-08-30,395,0.006644145313866722
2013-08-30,425,0.00677285078059041
2013-08-30,456,0.006912328017046344
2013-08-30,486,0.0070519104155618495
2013-08-30,516,0.007194765773638518
2013-08-30,547,0.0073447962277515405
2013-08-30,577,0.00749202520323973
2013-08-30,607,0.007642715350521667
2013-08-30,638,0.0078037012007738426
2013-08-30,668,0.007965893445724348
2013-08-30,698,0.008135434752029184
2013-08-30,730,0.008325356095232985
2013-08-30,1095,0.01102766484898885
2013-08-30,1460,0.014219823422116326
2013-08-30,1825,0.017254583809092672
2013-08-30,2190,0.019948563348185844
2013-08-30,2555,0.022381509957098755
2013-08-30,2920,0.02441053703307207
2013-08-30,3285,0.026144538741009717
2013-08-30,3650,0.027548651274707507
2013-08-30,4380,0.029747855157684047
2013-08-30,5475,0.03196329832375601
2013-08-30,7300,0.03370745146538204
2013-08-30,9125,0.03438747927572076
2013-08-30,10950,0.034270730636185416
2013-08-30,14600,0.03381343641641587
2013-08-30,18250,0.033398599773154805
2013-09-02,0,0.005543603629447801
2013-09-02,1,0.0055425319655167974
2013-09-02,2,0.00553931268448342
2013-09-02,7,0.00554042920316778
2013-09-02,14,0.00557921697081516
2013-09-02,30,0.005615887692496622
2013-09-02,61,0.005655486048074816
2013-09-02,91,0.0057001243775401675
2013-09-02,122,0.005759302868644139
2013-09-02,152,0.0058304361612926524
2013-09-02,182,0.005915612317885802
2013-09-02,213,0.00601856268314165
2013-09-02,243,0.006127806940713016
2013-09-02,273,0.0062330319964248185
2013-09-02,304,0.006348355127163002
2013-09-02,335,0.006472094649941489
2013-09-02,365,0.006585987962386823
2013-09-02,395,0.0067076095203724
2013-09-02,425,0.006839533117658323
2013-09-02,456,0.00698456532200688
2013-09-02,486,0.0071318142970006665
2013-09-02,516,0.007284689739175806
2013-09-02,547,0.007447628602119439
2013-09-02,577,0.007609719207656768
2013-09-02,607,0.007776948694607441
2013-09-02,638,0.00795609766599705
2013-09-02,668,0.00813635816542433
2013-09-02,698,0.008324006088428437
2013-09-02,730,0.00853287153375589
2013-09-02,1095,0.011414099372025543
2013-09-02,1460,0.014733322005433024
2013-09-02,1825,0.017863288525528657
2013-09-02,2190,0.02063048758304468
2013-09-02,2555,0.02305179493648896
2013-09-02,2920,0.02515537713459418
2013-09-02,3285,0.02688998758738152
2013-09-02,3650,0.028311283334218004
2013-09-02,4380,0.030537560018482474
2013-09-02,5475,0.032660293895923176
2013-09-02,7300,0.03434135407620581
2013-09-02,9125,0.03481541096037398
2013-09-02,10950,0.03484035528648443
2013-09-02,14600,0.03442917688713092
2013-09-02,18250,0.03399879750556018
2013-09-03,0,0.005431703794838673
2013-09-03,1,0.0054314622202332515
2013-09-03,2,0.005430736533293851
2013-09-03,7,0.005438720294167211
2013-09-03,14,0.005472124429539402
2013-09-03,30,0.005505566490208987
2013-09-03,61,0.005564619995450304
2013-09-03,91,0.00563049027384939
2013-09-03,122,0.005709811719759805
2013-09-03,152,0.005797890588666994
2013-09-03,182,0.005897239829533169
2013-09-03,213,0.006011803219505106
2013-09-03,243,0.006125153998254083
2013-09-03,273,0.006223057402772364
2013-09-03,304,0.006346699776841903
2013-09-03,335,0.006483708762408758
2013-09-03,365,0.0066109849365466825
2013-09-03,395,0.006750069059269366
2013-09-03,425,0.006901115318196434
2013-09-03,456,0.007064757035615858
2013-09-03,486,0.00722679808820272
2013-09-03,516,0.007389717248728372
2013-09-03,547,0.007556753320490017
2013-09-03,577,0.007716398796153499
2013-09-03,607,0.007876899208915126
2013-09-03,638,0.008046850415556047
2013-09-03,668,0.00821782573082714
2013-09-03,698,0.008397264352675866
2013-09-03,730,0.008599906043849255
2013-09-03,1095,0.011537746542156533
2013-09-03,1460,0.014889340704841892
2013-09-03,1825,0.01798797705179945
2013-09-03,2190,0.020696515401282516
2013-09-03,2555,0.02309796539871012
2013-09-03,2920,0.025149987435089408
2013-09-03,3285,0.0268737064767712
2013-09-03,3650,0.028279578646819313
2013-09-03,4380,0.030471701892549375
2013-09-03,5475,0.03254010096536033
2013-09-03,7300,0.034147379718066986
2013-09-03,9125,0.034626044798850085
2013-09-03,10950,0.03462904619445836
2013-09-03,14600,0.03422819089489295
2013-09-03,18250,0.03384702837076334
2013-09-04,0,0.005431703794838673
2013-09-04,1,0.0054314622202332515
2013-09-04,2,0.005430736533293851
2013-09-04,7,0.005438720294167211
2013-09-04,14,0.005472124429539402
2013-09-04,30,0.005505566490208987
2013-09-04,61,0.005564619995450304
2013-09-04,91,0.00563049027384939
2013-09-04,122,0.005709811719759805
2013-09-04,152,0.005797890588666994
2013-09-04,182,0.005897239829533169
2013-09-04,213,0.006011803219505106
2013-09-04,243,0.006125153998254083
2013-09-04,273,0.006223057402772364
2013-09-04,304,0.006346699776841903
2013-09-04,335,0.006483708762408758
2013-09-04,365,0.0066109849365466825
2013-09-04,395,0.006750069059269366
2013-09-04,425,0.006901115318196434
2013-09-04,456,0.007064757035615858
2013-09-04,486,0.00722679808820272
2013-09-04,516,0.007389717248728372
2013-09-04,547,0.007556753320490017
2013-09-04,577,0.007716398796153499
2013-09-04,607,0.007876899208915126
2013-09-04,638,0.008046850415556047
2013-09-04,668,0.00821782573082714
2013-09-04,698,0.008397264352675866
2013-09-04,730,0.008599906043849255
